from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:55,hexagram_upper_trigram,trigram:zhen,yijing,hexagrams.csv,1.00,false,abundance upper trigram
hexagram:55,hexagram_graha,graha:surya,yijing_jyotish,hexagrams.csv,0.78,false,abundance governed by surya
hexagram:55,hexagram_rasa,rasa:adbhuta,yijing_natyashastra,hexagrams.csv,0.72,false,abundance expresses adbhuta
hexagram:56,hexagram_lower_trigram,trigram:gen,yijing,hexagrams.csv,1.00,false,the wanderer lower trigram
hexagram:56,hexagram_upper_trigram,trigram:li,yijing,hexagrams.csv,1.00,false,the wanderer upper trigram
hexagram:56,hexagram_graha,graha:surya,yijing_jyotish,hexagrams.csv,0.78,false,the wanderer governed by surya
hexagram:56,hexagram_rasa,rasa:karuna,yijing_natyashastra,hexagrams.csv,0.72,false,the wanderer expresses karuna
hexagram:57,hexagram_lower_trigram,trigram:xun,yijing,hexagrams.csv,1.00,false,the gentle lower trigram
hexagram:57,hexagram_upper_trigram,trigram:xun,yijing,hexagrams.csv,1.00,false,the gentle upper trigram
hexagram:57,hexagram_graha,graha:budha,yijing_jyotish,hexagrams.csv,0.78,false,the gentle governed by budha
hexagram:57,hexagram_rasa,rasa:shringara,yijing_natyashastra,hexagrams.csv,0.72,false,the gentle expresses shringara
hexagram:58,hexagram_lower_trigram,trigram:dui,yijing,hexagrams.csv,1.00,false,the joyous lower trigram
hexagram:58,hexagram_upper_trigram,trigram:dui,yijing,hexagrams.csv,1.00,false,the joyous upper trigram
hexagram:58,hexagram_graha,graha:shukra,yijing_jyotish,hexagrams.csv,0.78,false,the joyous governed by shukra
hexagram:58,hexagram_rasa,rasa:hasya,yijing_natyashastra,hexagrams.csv,0.72,false,the joyous expresses hasya
hexagram:59,hexagram_lower_trigram,trigram:kan,yijing,hexagrams.csv,1.00,false,dispersion lower trigram
hexagram:59,hexagram_upper_trigram,trigram:xun,yijing,hexagrams.csv,1.00,false,dispersion upper trigram
hexagram:59,hexagram_graha,graha:budha,yijing_jyotish,hexagrams.csv,0.78,false,dispersion governed by budha
hexagram:59,hexagram_rasa,rasa:shanta,yijing_natyashastra,hexagrams.csv,0.72,false,dispersion expresses shanta
hexagram:60,hexagram_lower_trigram,trigram:dui,yijing,hexagrams.csv,1.00,false,limitation lower trigram
hexagram:60,hexagram_upper_trigram,trigram:kan,yijing,hexagrams.csv,1.00,false,limitation upper trigram
hexagram:60,hexagram_graha,graha:shani,yijing_jyotish,hexagrams.csv,0.78,false,limitation governed by shani
hexagram:60,hexagram_rasa,rasa:shanta,yijing_natyashastra,hexagrams.csv,0.72,false,limitation expresses shanta
hexagram:61,hexagram_lower_trigram,trigram:dui,yijing,hexagrams.csv,1.00,false,inner truth lower trigram
hexagram:61,hexagram_upper_trigram,trigram:xun,yijing,hexagrams.csv,1.00,false,inner truth upper trigram
hexagram:61,hexagram_graha,graha:budha,yijing_jyotish,hexagrams.csv,0.78,false,inner truth governed by budha
hexagram:61,hexagram_rasa,rasa:shanta,yijing_natyashastra,hexagrams.csv,0.72,false,inner truth expresses shanta
hexagram:62,hexagram_lower_trigram,trigram:gen,yijing,hexagrams.csv,1.00,false,small preponderance lower trigram
hexagram:62,hexagram_upper_trigram,trigram:zhen,yijing,hexagrams.csv,1.00,false,small preponderance upper trigram
hexagram:62,hexagram_graha,graha:mangala,yijing_jyotish,hexagrams.csv,0.78,false,small preponderance governed by mangala
hexagram:62,hexagram_rasa,rasa:karuna,yijing_natyashastra,hexagrams.csv,0.72,false,small preponderance expresses karuna
hexagram:63,hexagram_lower_trigram,trigram:li,yijing,hexagrams.csv,1.00,false,after completion lower trigram
hexagram:63,hexagram_upper_trigram,trigram:kan,yijing,hexagrams.csv,1.00,false,after completion upper trigram
hexagram:63,hexagram_graha,graha:shani,yijing_jyotish,hexagrams.csv,0.78,false,after completion governed by shani
hexagram:63,hexagram_rasa,rasa:shanta,yijing_natyashastra,hexagrams.csv,0.72,false,after completion expresses shanta
hexagram:64,hexagram_lower_trigram,trigram:kan,yijing,hexagrams.csv,1.00,false,before completion lower trigram
hexagram:64,hexagram_upper_trigram,trigram:li,yijing,hexagrams.csv,1.00,false,before completion upper trigram
hexagram:64,hexagram_graha,graha:surya,yijing_jyotish,hexagrams.csv,0.78,false,before completion governed by surya
hexagram:64,hexagram_rasa,rasa:adbhuta,yijing_natyashastra,hexagrams.csv,0.72,false,before completion expresses adbhuta
hexagram:01,changing_line,hexagram:10,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:01,changing_line,hexagram:13,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:01,changing_line,hexagram:44,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:01,changing_line,hexagram:43,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:01,changing_line,hexagram:14,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:01,changing_line,hexagram:09,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:02,changing_line,hexagram:15,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:02,changing_line,hexagram:08,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:02,changing_line,hexagram:24,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:02,changing_line,hexagram:23,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:02,changing_line,hexagram:07,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:02,changing_line,hexagram:16,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:03,changing_line,hexagram:63,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:03,changing_line,hexagram:60,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:03,changing_line,hexagram:07,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:03,changing_line,hexagram:42,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:03,changing_line,hexagram:24,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:03,changing_line,hexagram:17,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:04,changing_line,hexagram:18,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:04,changing_line,hexagram:23,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:04,changing_line,hexagram:41,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:04,changing_line,hexagram:08,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:04,changing_line,hexagram:59,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:04,changing_line,hexagram:64,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:05,changing_line,hexagram:60,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:05,changing_line,hexagram:63,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:05,changing_line,hexagram:48,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:05,changing_line,hexagram:09,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:05,changing_line,hexagram:11,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:05,changing_line,hexagram:43,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:06,changing_line,hexagram:44,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:06,changing_line,hexagram:12,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:06,changing_line,hexagram:10,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:06,changing_line,hexagram:47,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:06,changing_line,hexagram:64,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:06,changing_line,hexagram:59,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:07,changing_line,hexagram:39,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:07,changing_line,hexagram:29,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:07,changing_line,hexagram:03,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:07,changing_line,hexagram:20,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:07,changing_line,hexagram:02,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:07,changing_line,hexagram:45,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:08,changing_line,hexagram:46,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:08,changing_line,hexagram:02,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:08,changing_line,hexagram:19,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:08,changing_line,hexagram:04,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:08,changing_line,hexagram:29,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:08,changing_line,hexagram:40,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:09,changing_line,hexagram:61,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:09,changing_line,hexagram:37,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:09,changing_line,hexagram:57,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:09,changing_line,hexagram:05,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:09,changing_line,hexagram:26,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:09,changing_line,hexagram:01,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:10,changing_line,hexagram:01,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:10,changing_line,hexagram:25,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:10,changing_line,hexagram:06,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:10,changing_line,hexagram:58,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:10,changing_line,hexagram:38,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:10,changing_line,hexagram:61,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:11,changing_line,hexagram:19,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:11,changing_line,hexagram:36,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:11,changing_line,hexagram:46,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:11,changing_line,hexagram:26,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:11,changing_line,hexagram:05,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:11,changing_line,hexagram:34,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:12,changing_line,hexagram:33,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:12,changing_line,hexagram:06,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:12,changing_line,hexagram:25,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:12,changing_line,hexagram:45,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:12,changing_line,hexagram:35,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:12,changing_line,hexagram:20,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:13,changing_line,hexagram:25,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:13,changing_line,hexagram:01,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:13,changing_line,hexagram:33,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:13,changing_line,hexagram:49,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:13,changing_line,hexagram:30,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:13,changing_line,hexagram:37,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:14,changing_line,hexagram:38,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:14,changing_line,hexagram:30,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:14,changing_line,hexagram:50,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:14,changing_line,hexagram:34,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:14,changing_line,hexagram:01,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:14,changing_line,hexagram:26,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:15,changing_line,hexagram:02,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:15,changing_line,hexagram:46,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:15,changing_line,hexagram:36,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:15,changing_line,hexagram:52,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:15,changing_line,hexagram:39,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:15,changing_line,hexagram:62,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:16,changing_line,hexagram:62,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:16,changing_line,hexagram:40,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:16,changing_line,hexagram:51,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:16,changing_line,hexagram:35,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:16,changing_line,hexagram:45,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:16,changing_line,hexagram:02,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:17,changing_line,hexagram:49,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:17,changing_line,hexagram:58,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:17,changing_line,hexagram:45,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:17,changing_line,hexagram:25,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:17,changing_line,hexagram:51,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:17,changing_line,hexagram:03,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:18,changing_line,hexagram:04,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:18,changing_line,hexagram:52,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:18,changing_line,hexagram:26,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:18,changing_line,hexagram:46,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:18,changing_line,hexagram:57,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:18,changing_line,hexagram:50,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:19,changing_line,hexagram:11,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:19,changing_line,hexagram:24,yijing,changing_lines.csv,1.00,false,line 2 changes — yielding
hexagram:19,changing_line,hexagram:08,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:19,changing_line,hexagram:41,yijing,changing_lines.csv,1.00,false,line 4 changes — firming
hexagram:19,changing_line,hexagram:60,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:19,changing_line,hexagram:54,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:20,changing_line,hexagram:53,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:20,changing_line,hexagram:59,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:20,changing_line,hexagram:42,yijing,changing_lines.csv,1.00,false,line 3 changes — firming
hexagram:20,changing_line,hexagram:07,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:20,changing_line,hexagram:23,yijing,changing_lines.csv,1.00,false,line 5 changes — yielding
hexagram:20,changing_line,hexagram:12,yijing,changing_lines.csv,1.00,false,line 6 changes — firming
hexagram:21,changing_line,hexagram:30,yijing,changing_lines.csv,1.00,false,line 1 changes — firming
hexagram:21,changing_line,hexagram:38,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:21,changing_line,hexagram:35,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
hexagram:21,changing_line,hexagram:51,yijing,changing_lines.csv,1.00,false,line 4 changes — yielding
hexagram:21,changing_line,hexagram:25,yijing,changing_lines.csv,1.00,false,line 5 changes — firming
hexagram:21,changing_line,hexagram:27,yijing,changing_lines.csv,1.00,false,line 6 changes — yielding
hexagram:22,changing_line,hexagram:27,yijing,changing_lines.csv,1.00,false,line 1 changes — yielding
hexagram:22,changing_line,hexagram:26,yijing,changing_lines.csv,1.00,false,line 2 changes — firming
hexagram:22,changing_line,hexagram:52,yijing,changing_lines.csv,1.00,false,line 3 changes — yielding
