hexagram_id,nakshatra_id,resonance_score,resonance_reason,shared_element,shared_quality,shared_graha,notes,attestation_status
hexagram_51,nakshatra_chitra,0.35,shared element fire,fire,,,the arousing resonates with Chitra,inferred_coherent
hexagram_51,nakshatra_swati,0.45,shared guna rajas + dosha-body alignment vata/foot,,rajas,,the arousing resonates with Swati,inferred_coherent
hexagram_51,nakshatra_vishakha,0.65,shared element fire + shared guna rajas,fire,rajas,,the arousing resonates with Vishakha,inferred_coherent
hexagram_51,nakshatra_purva_ashadha,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,the arousing resonates with Purva_Ashadha,inferred_coherent
hexagram_51,nakshatra_dhanishta,0.65,shared element fire + shared guna rajas,fire,rajas,,the arousing resonates with Dhanishta,inferred_coherent
hexagram_51,nakshatra_purva_bhadrapada,0.45,shared element fire + manushya-rajas alignment,fire,,,the arousing resonates with Purva_Bhadrapada,inferred_coherent
hexagram_52,nakshatra_bharani,0.35,shared element earth,earth,,,keeping still resonates with Bharani,inferred_coherent
hexagram_52,nakshatra_rohini,0.5,shared element earth + dosha-body alignment kapha/hand,earth,,,keeping still resonates with Rohini,inferred_coherent
hexagram_52,nakshatra_mrigashira,0.65,shared element earth + shared guna tamas,earth,tamas,,keeping still resonates with Mrigashira,inferred_coherent
hexagram_52,nakshatra_ardra,0.3,shared guna tamas,,tamas,,keeping still resonates with Ardra,inferred_coherent
hexagram_52,nakshatra_ashlesha,0.55,shared guna tamas + dosha-body alignment kapha/hand + rakshasa-tamas alignment,,tamas,,keeping still resonates with Ashlesha,inferred_coherent
hexagram_52,nakshatra_magha,0.4,shared guna tamas + rakshasa-tamas alignment,,tamas,,keeping still resonates with Magha,inferred_coherent
hexagram_52,nakshatra_purva_phalguni,0.35,shared element earth,earth,,,keeping still resonates with Purva_Phalguni,inferred_coherent
hexagram_52,nakshatra_uttara_phalguni,0.5,shared element earth + dosha-body alignment kapha/hand,earth,,,keeping still resonates with Uttara_Phalguni,inferred_coherent
hexagram_52,nakshatra_chitra,0.4,shared guna tamas + rakshasa-tamas alignment,,tamas,,keeping still resonates with Chitra,inferred_coherent
hexagram_52,nakshatra_jyeshtha,0.4,shared guna tamas + rakshasa-tamas alignment,,tamas,,keeping still resonates with Jyeshtha,inferred_coherent
hexagram_52,nakshatra_mula,0.4,shared guna tamas + rakshasa-tamas alignment,,tamas,,keeping still resonates with Mula,inferred_coherent
hexagram_52,nakshatra_uttara_ashadha,0.5,shared element earth + dosha-body alignment kapha/hand,earth,,,keeping still resonates with Uttara_Ashadha,inferred_coherent
hexagram_52,nakshatra_shatabhisha,0.4,shared guna tamas + rakshasa-tamas alignment,,tamas,,keeping still resonates with Shatabhisha,inferred_coherent
hexagram_52,nakshatra_purva_bhadrapada,0.3,shared guna tamas,,tamas,,keeping still resonates with Purva_Bhadrapada,inferred_coherent
hexagram_53,nakshatra_bharani,0.35,shared element earth,earth,,,development resonates with Bharani,inferred_coherent
hexagram_53,nakshatra_rohini,0.5,shared element earth + dosha-body alignment kapha/hand,earth,,,development resonates with Rohini,inferred_coherent
hexagram_53,nakshatra_mrigashira,0.45,shared element earth + deva-sattva alignment,earth,,,development resonates with Mrigashira,inferred_coherent
hexagram_53,nakshatra_punarvasu,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,development resonates with Punarvasu,inferred_coherent
hexagram_53,nakshatra_pushya,0.55,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment,,sattva,,development resonates with Pushya,inferred_coherent
hexagram_53,nakshatra_purva_phalguni,0.35,shared element earth,earth,,,development resonates with Purva_Phalguni,inferred_coherent
hexagram_53,nakshatra_uttara_phalguni,0.8,shared element earth + shared guna sattva + dosha-body alignment kapha/hand,earth,sattva,,development resonates with Uttara_Phalguni,inferred_coherent
hexagram_53,nakshatra_hasta,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,development resonates with Hasta,inferred_coherent
hexagram_53,nakshatra_swati,0.45,shared element air + deva-sattva alignment,air,,,development resonates with Swati,inferred_coherent
hexagram_53,nakshatra_anuradha,0.55,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment,,sattva,,development resonates with Anuradha,inferred_coherent
hexagram_53,nakshatra_jyeshtha,0.35,shared element air,air,,,development resonates with Jyeshtha,inferred_coherent
hexagram_53,nakshatra_mula,0.35,shared element air,air,,,development resonates with Mula,inferred_coherent
hexagram_53,nakshatra_uttara_ashadha,0.8,shared element earth + shared guna sattva + dosha-body alignment kapha/hand,earth,sattva,,development resonates with Uttara_Ashadha,inferred_coherent
hexagram_53,nakshatra_shravana,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,development resonates with Shravana,inferred_coherent
hexagram_53,nakshatra_shatabhisha,0.35,shared element air,air,,,development resonates with Shatabhisha,inferred_coherent
hexagram_53,nakshatra_uttara_bhadrapada,0.45,shared guna sattva + dosha-body alignment kapha/hand,,sattva,,development resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_53,nakshatra_revati,0.55,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment,,sattva,,development resonates with Revati,inferred_coherent
hexagram_54,nakshatra_ashwini,0.65,shared element fire + shared guna rajas,fire,rajas,,the marrying maiden resonates with Ashwini,inferred_coherent
hexagram_54,nakshatra_bharani,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,the marrying maiden resonates with Bharani,inferred_coherent
hexagram_54,nakshatra_krittika,0.65,shared element fire + shared guna rajas,fire,rajas,,the marrying maiden resonates with Krittika,inferred_coherent
hexagram_54,nakshatra_rohini,0.55,shared guna rajas + dosha-body alignment kapha/mouth + manushya-rajas alignment,,rajas,,the marrying maiden resonates with Rohini,inferred_coherent
hexagram_54,nakshatra_ardra,0.45,shared element water + manushya-rajas alignment,water,,,the marrying maiden resonates with Ardra,inferred_coherent
hexagram_54,nakshatra_pushya,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,the marrying maiden resonates with Pushya,inferred_coherent
hexagram_54,nakshatra_ashlesha,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,the marrying maiden resonates with Ashlesha,inferred_coherent
hexagram_54,nakshatra_magha,0.35,shared element fire,fire,,,the marrying maiden resonates with Magha,inferred_coherent
hexagram_54,nakshatra_purva_phalguni,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,the marrying maiden resonates with Purva_Phalguni,inferred_coherent
hexagram_54,nakshatra_chitra,0.35,shared element fire,fire,,,the marrying maiden resonates with Chitra,inferred_coherent
hexagram_54,nakshatra_swati,0.3,shared guna rajas,,rajas,,the marrying maiden resonates with Swati,inferred_coherent
hexagram_54,nakshatra_vishakha,0.65,shared element fire + shared guna rajas,fire,rajas,,the marrying maiden resonates with Vishakha,inferred_coherent
hexagram_54,nakshatra_anuradha,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,the marrying maiden resonates with Anuradha,inferred_coherent
hexagram_54,nakshatra_purva_ashadha,0.75,shared element water + shared guna rajas + manushya-rajas alignment,water,rajas,,the marrying maiden resonates with Purva_Ashadha,inferred_coherent
hexagram_54,nakshatra_dhanishta,0.65,shared element fire + shared guna rajas,fire,rajas,,the marrying maiden resonates with Dhanishta,inferred_coherent
hexagram_54,nakshatra_purva_bhadrapada,0.45,shared element fire + manushya-rajas alignment,fire,,,the marrying maiden resonates with Purva_Bhadrapada,inferred_coherent
hexagram_54,nakshatra_uttara_bhadrapada,0.6,shared element water + dosha-body alignment kapha/mouth + manushya-rajas alignment,water,,,the marrying maiden resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_54,nakshatra_revati,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,the marrying maiden resonates with Revati,inferred_coherent
hexagram_55,nakshatra_ashwini,0.65,shared element fire + shared guna rajas,fire,rajas,,abundance resonates with Ashwini,inferred_coherent
hexagram_55,nakshatra_bharani,0.55,shared guna rajas + dosha-body alignment pitta/eye + manushya-rajas alignment,,rajas,,abundance resonates with Bharani,inferred_coherent
hexagram_55,nakshatra_krittika,0.8,shared element fire + shared guna rajas + dosha-body alignment pitta/eye,fire,rajas,,abundance resonates with Krittika,inferred_coherent
hexagram_55,nakshatra_rohini,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,abundance resonates with Rohini,inferred_coherent
hexagram_55,nakshatra_magha,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,abundance resonates with Magha,inferred_coherent
hexagram_55,nakshatra_purva_phalguni,0.55,shared guna rajas + dosha-body alignment pitta/eye + manushya-rajas alignment,,rajas,,abundance resonates with Purva_Phalguni,inferred_coherent
hexagram_55,nakshatra_chitra,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,abundance resonates with Chitra,inferred_coherent
hexagram_55,nakshatra_swati,0.3,shared guna rajas,,rajas,,abundance resonates with Swati,inferred_coherent
hexagram_55,nakshatra_vishakha,0.8,shared element fire + shared guna rajas + dosha-body alignment pitta/eye,fire,rajas,,abundance resonates with Vishakha,inferred_coherent
hexagram_55,nakshatra_purva_ashadha,0.55,shared guna rajas + dosha-body alignment pitta/eye + manushya-rajas alignment,,rajas,,abundance resonates with Purva_Ashadha,inferred_coherent
hexagram_55,nakshatra_dhanishta,0.8,shared element fire + shared guna rajas + dosha-body alignment pitta/eye,fire,rajas,,abundance resonates with Dhanishta,inferred_coherent
hexagram_55,nakshatra_purva_bhadrapada,0.6,shared element fire + dosha-body alignment pitta/eye + manushya-rajas alignment,fire,,,abundance resonates with Purva_Bhadrapada,inferred_coherent
hexagram_56,nakshatra_ashwini,0.65,shared element fire + shared guna rajas,fire,rajas,,the wanderer resonates with Ashwini,inferred_coherent
hexagram_56,nakshatra_bharani,0.75,shared element earth + shared guna rajas + manushya-rajas alignment,earth,rajas,,the wanderer resonates with Bharani,inferred_coherent
hexagram_56,nakshatra_krittika,0.65,shared element fire + shared guna rajas,fire,rajas,,the wanderer resonates with Krittika,inferred_coherent
hexagram_56,nakshatra_rohini,0.9,shared element earth + shared guna rajas + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,rajas,,the wanderer resonates with Rohini,inferred_coherent
hexagram_56,nakshatra_mrigashira,0.35,shared element earth,earth,,,the wanderer resonates with Mrigashira,inferred_coherent
hexagram_56,nakshatra_magha,0.35,shared element fire,fire,,,the wanderer resonates with Magha,inferred_coherent
hexagram_56,nakshatra_purva_phalguni,0.75,shared element earth + shared guna rajas + manushya-rajas alignment,earth,rajas,,the wanderer resonates with Purva_Phalguni,inferred_coherent
hexagram_56,nakshatra_uttara_phalguni,0.6,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,,,the wanderer resonates with Uttara_Phalguni,inferred_coherent
hexagram_56,nakshatra_chitra,0.35,shared element fire,fire,,,the wanderer resonates with Chitra,inferred_coherent
hexagram_56,nakshatra_swati,0.3,shared guna rajas,,rajas,,the wanderer resonates with Swati,inferred_coherent
hexagram_56,nakshatra_vishakha,0.65,shared element fire + shared guna rajas,fire,rajas,,the wanderer resonates with Vishakha,inferred_coherent
hexagram_56,nakshatra_purva_ashadha,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,the wanderer resonates with Purva_Ashadha,inferred_coherent
hexagram_56,nakshatra_uttara_ashadha,0.6,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,,,the wanderer resonates with Uttara_Ashadha,inferred_coherent
hexagram_56,nakshatra_dhanishta,0.65,shared element fire + shared guna rajas,fire,rajas,,the wanderer resonates with Dhanishta,inferred_coherent
hexagram_56,nakshatra_purva_bhadrapada,0.45,shared element fire + manushya-rajas alignment,fire,,,the wanderer resonates with Purva_Bhadrapada,inferred_coherent
hexagram_57,nakshatra_punarvasu,0.9,shared element air + shared guna sattva + dosha-body alignment vata/thigh + deva-sattva alignment,air,sattva,,the gentle resonates with Punarvasu,inferred_coherent
hexagram_57,nakshatra_pushya,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the gentle resonates with Pushya,inferred_coherent
hexagram_57,nakshatra_uttara_phalguni,0.3,shared guna sattva,,sattva,,the gentle resonates with Uttara_Phalguni,inferred_coherent
hexagram_57,nakshatra_hasta,0.9,shared element air + shared guna sattva + dosha-body alignment vata/thigh + deva-sattva alignment,air,sattva,,the gentle resonates with Hasta,inferred_coherent
hexagram_57,nakshatra_swati,0.6,shared element air + dosha-body alignment vata/thigh + deva-sattva alignment,air,,,the gentle resonates with Swati,inferred_coherent
hexagram_57,nakshatra_anuradha,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the gentle resonates with Anuradha,inferred_coherent
hexagram_57,nakshatra_jyeshtha,0.35,shared element air,air,,,the gentle resonates with Jyeshtha,inferred_coherent
hexagram_57,nakshatra_mula,0.5,shared element air + dosha-body alignment vata/thigh,air,,,the gentle resonates with Mula,inferred_coherent
hexagram_57,nakshatra_uttara_ashadha,0.3,shared guna sattva,,sattva,,the gentle resonates with Uttara_Ashadha,inferred_coherent
hexagram_57,nakshatra_shravana,0.9,shared element air + shared guna sattva + dosha-body alignment vata/thigh + deva-sattva alignment,air,sattva,,the gentle resonates with Shravana,inferred_coherent
hexagram_57,nakshatra_shatabhisha,0.5,shared element air + dosha-body alignment vata/thigh,air,,,the gentle resonates with Shatabhisha,inferred_coherent
hexagram_57,nakshatra_uttara_bhadrapada,0.3,shared guna sattva,,sattva,,the gentle resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_57,nakshatra_revati,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the gentle resonates with Revati,inferred_coherent
hexagram_58,nakshatra_ardra,0.35,shared element water,water,,,the joyous resonates with Ardra,inferred_coherent
hexagram_58,nakshatra_punarvasu,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the joyous resonates with Punarvasu,inferred_coherent
hexagram_58,nakshatra_pushya,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,the joyous resonates with Pushya,inferred_coherent
hexagram_58,nakshatra_ashlesha,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,the joyous resonates with Ashlesha,inferred_coherent
hexagram_58,nakshatra_uttara_phalguni,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,the joyous resonates with Uttara_Phalguni,inferred_coherent
hexagram_58,nakshatra_hasta,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the joyous resonates with Hasta,inferred_coherent
hexagram_58,nakshatra_anuradha,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,the joyous resonates with Anuradha,inferred_coherent
hexagram_58,nakshatra_purva_ashadha,0.35,shared element water,water,,,the joyous resonates with Purva_Ashadha,inferred_coherent
hexagram_58,nakshatra_uttara_ashadha,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,the joyous resonates with Uttara_Ashadha,inferred_coherent
hexagram_58,nakshatra_shravana,0.4,shared guna sattva + deva-sattva alignment,,sattva,,the joyous resonates with Shravana,inferred_coherent
hexagram_58,nakshatra_uttara_bhadrapada,0.8,shared element water + shared guna sattva + dosha-body alignment kapha/mouth,water,sattva,,the joyous resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_58,nakshatra_revati,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,the joyous resonates with Revati,inferred_coherent
hexagram_59,nakshatra_ardra,0.5,shared element water + dosha-body alignment vata/ear,water,,,dispersion resonates with Ardra,inferred_coherent
hexagram_59,nakshatra_punarvasu,0.9,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment,air,sattva,,dispersion resonates with Punarvasu,inferred_coherent
hexagram_59,nakshatra_pushya,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,dispersion resonates with Pushya,inferred_coherent
hexagram_59,nakshatra_ashlesha,0.35,shared element water,water,,,dispersion resonates with Ashlesha,inferred_coherent
hexagram_59,nakshatra_uttara_phalguni,0.3,shared guna sattva,,sattva,,dispersion resonates with Uttara_Phalguni,inferred_coherent
hexagram_59,nakshatra_hasta,0.9,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment,air,sattva,,dispersion resonates with Hasta,inferred_coherent
hexagram_59,nakshatra_swati,0.6,shared element air + dosha-body alignment vata/ear + deva-sattva alignment,air,,,dispersion resonates with Swati,inferred_coherent
hexagram_59,nakshatra_anuradha,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,dispersion resonates with Anuradha,inferred_coherent
hexagram_59,nakshatra_jyeshtha,0.35,shared element air,air,,,dispersion resonates with Jyeshtha,inferred_coherent
hexagram_59,nakshatra_mula,0.5,shared element air + dosha-body alignment vata/ear,air,,,dispersion resonates with Mula,inferred_coherent
hexagram_59,nakshatra_purva_ashadha,0.35,shared element water,water,,,dispersion resonates with Purva_Ashadha,inferred_coherent
hexagram_59,nakshatra_uttara_ashadha,0.3,shared guna sattva,,sattva,,dispersion resonates with Uttara_Ashadha,inferred_coherent
hexagram_59,nakshatra_shravana,0.9,shared element air + shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment,air,sattva,,dispersion resonates with Shravana,inferred_coherent
hexagram_59,nakshatra_shatabhisha,0.5,shared element air + dosha-body alignment vata/ear,air,,,dispersion resonates with Shatabhisha,inferred_coherent
hexagram_59,nakshatra_uttara_bhadrapada,0.65,shared element water + shared guna sattva,water,sattva,,dispersion resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_59,nakshatra_revati,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,dispersion resonates with Revati,inferred_coherent
hexagram_60,nakshatra_ardra,0.35,shared element water,water,,,limitation resonates with Ardra,inferred_coherent
hexagram_60,nakshatra_punarvasu,0.4,shared guna sattva + deva-sattva alignment,,sattva,,limitation resonates with Punarvasu,inferred_coherent
hexagram_60,nakshatra_pushya,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,limitation resonates with Pushya,inferred_coherent
hexagram_60,nakshatra_ashlesha,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,limitation resonates with Ashlesha,inferred_coherent
hexagram_60,nakshatra_uttara_phalguni,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,limitation resonates with Uttara_Phalguni,inferred_coherent
hexagram_60,nakshatra_hasta,0.4,shared guna sattva + deva-sattva alignment,,sattva,,limitation resonates with Hasta,inferred_coherent
hexagram_60,nakshatra_anuradha,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,limitation resonates with Anuradha,inferred_coherent
hexagram_60,nakshatra_purva_ashadha,0.35,shared element water,water,,,limitation resonates with Purva_Ashadha,inferred_coherent
hexagram_60,nakshatra_uttara_ashadha,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,limitation resonates with Uttara_Ashadha,inferred_coherent
hexagram_60,nakshatra_shravana,0.4,shared guna sattva + deva-sattva alignment,,sattva,,limitation resonates with Shravana,inferred_coherent
hexagram_60,nakshatra_uttara_bhadrapada,0.8,shared element water + shared guna sattva + dosha-body alignment kapha/mouth,water,sattva,,limitation resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_60,nakshatra_revati,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,limitation resonates with Revati,inferred_coherent
hexagram_61,nakshatra_ardra,0.35,shared element water,water,,,inner truth resonates with Ardra,inferred_coherent
hexagram_61,nakshatra_punarvasu,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,inner truth resonates with Punarvasu,inferred_coherent
hexagram_61,nakshatra_pushya,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,inner truth resonates with Pushya,inferred_coherent
hexagram_61,nakshatra_ashlesha,0.5,shared element water + dosha-body alignment kapha/mouth,water,,,inner truth resonates with Ashlesha,inferred_coherent
hexagram_61,nakshatra_uttara_phalguni,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,inner truth resonates with Uttara_Phalguni,inferred_coherent
hexagram_61,nakshatra_hasta,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,inner truth resonates with Hasta,inferred_coherent
hexagram_61,nakshatra_swati,0.45,shared element air + deva-sattva alignment,air,,,inner truth resonates with Swati,inferred_coherent
hexagram_61,nakshatra_anuradha,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,inner truth resonates with Anuradha,inferred_coherent
hexagram_61,nakshatra_jyeshtha,0.35,shared element air,air,,,inner truth resonates with Jyeshtha,inferred_coherent
hexagram_61,nakshatra_mula,0.35,shared element air,air,,,inner truth resonates with Mula,inferred_coherent
hexagram_61,nakshatra_purva_ashadha,0.35,shared element water,water,,,inner truth resonates with Purva_Ashadha,inferred_coherent
hexagram_61,nakshatra_uttara_ashadha,0.45,shared guna sattva + dosha-body alignment kapha/mouth,,sattva,,inner truth resonates with Uttara_Ashadha,inferred_coherent
hexagram_61,nakshatra_shravana,0.75,shared element air + shared guna sattva + deva-sattva alignment,air,sattva,,inner truth resonates with Shravana,inferred_coherent
hexagram_61,nakshatra_shatabhisha,0.35,shared element air,air,,,inner truth resonates with Shatabhisha,inferred_coherent
hexagram_61,nakshatra_uttara_bhadrapada,0.8,shared element water + shared guna sattva + dosha-body alignment kapha/mouth,water,sattva,,inner truth resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_61,nakshatra_revati,0.9,shared element water + shared guna sattva + dosha-body alignment kapha/mouth + deva-sattva alignment,water,sattva,,inner truth resonates with Revati,inferred_coherent
hexagram_62,nakshatra_ashwini,0.65,shared element fire + shared guna rajas,fire,rajas,,small preponderance resonates with Ashwini,inferred_coherent
hexagram_62,nakshatra_bharani,0.75,shared element earth + shared guna rajas + manushya-rajas alignment,earth,rajas,,small preponderance resonates with Bharani,inferred_coherent
hexagram_62,nakshatra_krittika,0.65,shared element fire + shared guna rajas,fire,rajas,,small preponderance resonates with Krittika,inferred_coherent
hexagram_62,nakshatra_rohini,0.9,shared element earth + shared guna rajas + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,rajas,,small preponderance resonates with Rohini,inferred_coherent
hexagram_62,nakshatra_mrigashira,0.35,shared element earth,earth,,,small preponderance resonates with Mrigashira,inferred_coherent
hexagram_62,nakshatra_magha,0.35,shared element fire,fire,,,small preponderance resonates with Magha,inferred_coherent
hexagram_62,nakshatra_purva_phalguni,0.75,shared element earth + shared guna rajas + manushya-rajas alignment,earth,rajas,,small preponderance resonates with Purva_Phalguni,inferred_coherent
hexagram_62,nakshatra_uttara_phalguni,0.6,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,,,small preponderance resonates with Uttara_Phalguni,inferred_coherent
hexagram_62,nakshatra_chitra,0.35,shared element fire,fire,,,small preponderance resonates with Chitra,inferred_coherent
hexagram_62,nakshatra_swati,0.3,shared guna rajas,,rajas,,small preponderance resonates with Swati,inferred_coherent
hexagram_62,nakshatra_vishakha,0.65,shared element fire + shared guna rajas,fire,rajas,,small preponderance resonates with Vishakha,inferred_coherent
hexagram_62,nakshatra_purva_ashadha,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,small preponderance resonates with Purva_Ashadha,inferred_coherent
hexagram_62,nakshatra_uttara_ashadha,0.6,shared element earth + dosha-body alignment kapha/hand + manushya-rajas alignment,earth,,,small preponderance resonates with Uttara_Ashadha,inferred_coherent
hexagram_62,nakshatra_dhanishta,0.65,shared element fire + shared guna rajas,fire,rajas,,small preponderance resonates with Dhanishta,inferred_coherent
hexagram_62,nakshatra_purva_bhadrapada,0.45,shared element fire + manushya-rajas alignment,fire,,,small preponderance resonates with Purva_Bhadrapada,inferred_coherent
hexagram_63,nakshatra_ashwini,0.45,shared element fire + deva-sattva alignment,fire,,,after completion resonates with Ashwini,inferred_coherent
hexagram_63,nakshatra_krittika,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Krittika,inferred_coherent
hexagram_63,nakshatra_ardra,0.35,shared element water,water,,,after completion resonates with Ardra,inferred_coherent
hexagram_63,nakshatra_punarvasu,0.4,shared guna sattva + deva-sattva alignment,,sattva,,after completion resonates with Punarvasu,inferred_coherent
hexagram_63,nakshatra_pushya,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,after completion resonates with Pushya,inferred_coherent
hexagram_63,nakshatra_ashlesha,0.35,shared element water,water,,,after completion resonates with Ashlesha,inferred_coherent
hexagram_63,nakshatra_magha,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Magha,inferred_coherent
hexagram_63,nakshatra_uttara_phalguni,0.3,shared guna sattva,,sattva,,after completion resonates with Uttara_Phalguni,inferred_coherent
hexagram_63,nakshatra_hasta,0.4,shared guna sattva + deva-sattva alignment,,sattva,,after completion resonates with Hasta,inferred_coherent
hexagram_63,nakshatra_chitra,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Chitra,inferred_coherent
hexagram_63,nakshatra_vishakha,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Vishakha,inferred_coherent
hexagram_63,nakshatra_anuradha,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,after completion resonates with Anuradha,inferred_coherent
hexagram_63,nakshatra_purva_ashadha,0.5,shared element water + dosha-body alignment pitta/eye,water,,,after completion resonates with Purva_Ashadha,inferred_coherent
hexagram_63,nakshatra_uttara_ashadha,0.3,shared guna sattva,,sattva,,after completion resonates with Uttara_Ashadha,inferred_coherent
hexagram_63,nakshatra_shravana,0.4,shared guna sattva + deva-sattva alignment,,sattva,,after completion resonates with Shravana,inferred_coherent
hexagram_63,nakshatra_dhanishta,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Dhanishta,inferred_coherent
hexagram_63,nakshatra_purva_bhadrapada,0.5,shared element fire + dosha-body alignment pitta/eye,fire,,,after completion resonates with Purva_Bhadrapada,inferred_coherent
hexagram_63,nakshatra_uttara_bhadrapada,0.65,shared element water + shared guna sattva,water,sattva,,after completion resonates with Uttara_Bhadrapada,inferred_coherent
hexagram_63,nakshatra_revati,0.75,shared element water + shared guna sattva + deva-sattva alignment,water,sattva,,after completion resonates with Revati,inferred_coherent
hexagram_64,nakshatra_ashwini,0.8,shared element fire + shared guna rajas + dosha-body alignment vata/ear,fire,rajas,,before completion resonates with Ashwini,inferred_coherent
hexagram_64,nakshatra_bharani,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,before completion resonates with Bharani,inferred_coherent
hexagram_64,nakshatra_krittika,0.65,shared element fire + shared guna rajas,fire,rajas,,before completion resonates with Krittika,inferred_coherent
hexagram_64,nakshatra_rohini,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,before completion resonates with Rohini,inferred_coherent
hexagram_64,nakshatra_ardra,0.6,shared element water + dosha-body alignment vata/ear + manushya-rajas alignment,water,,,before completion resonates with Ardra,inferred_coherent
hexagram_64,nakshatra_pushya,0.35,shared element water,water,,,before completion resonates with Pushya,inferred_coherent
hexagram_64,nakshatra_ashlesha,0.35,shared element water,water,,,before completion resonates with Ashlesha,inferred_coherent
hexagram_64,nakshatra_magha,0.35,shared element fire,fire,,,before completion resonates with Magha,inferred_coherent
hexagram_64,nakshatra_purva_phalguni,0.4,shared guna rajas + manushya-rajas alignment,,rajas,,before completion resonates with Purva_Phalguni,inferred_coherent
hexagram_64,nakshatra_chitra,0.35,shared element fire,fire,,,before completion resonates with Chitra,inferred_coherent
hexagram_64,nakshatra_swati,0.45,shared guna rajas + dosha-body alignment vata/ear,,rajas,,before completion resonates with Swati,inferred_coherent
hexagram_64,nakshatra_vishakha,0.65,shared element fire + shared guna rajas,fire,rajas,,before completion resonates with Vishakha,inferred_coherent
